leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth (m),sample depth (m),percent total carbon,percent organic carbon,percent calcium carbonate (CaCO3),method code,data source code
72,516,,42,2,120.0,121.0,177.3,180.01,,,83.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,1,1,20.0,21.0,0.0,0.21,,,90.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,1,1,70.0,71.0,0.0,0.71,,,88.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,1,1,120.0,121.0,0.0,1.21,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,1,2,20.0,21.0,0.0,1.71,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,2,1,20.0,21.0,2.5,2.71,,,93.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,2,1,70.0,71.0,2.5,3.21,,,87.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,2,2,20.0,21.0,2.5,4.21,,,86.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,2,2,70.0,71.0,2.5,4.71,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,2,2,120.0,121.0,2.5,5.21,,,90.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,2,3,20.0,21.0,2.5,5.71,,,87.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,3,1,20.0,21.0,6.9,7.11,,,94.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,3,1,70.0,71.0,6.9,7.61,,,92.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,3,1,120.0,121.0,6.9,8.11,,,89.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,3,2,20.0,21.0,6.9,8.61,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,3,2,70.0,71.0,6.9,9.11,,,93.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,3,2,120.0,121.0,6.9,9.61,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,3,3,20.0,21.0,6.9,10.11,,,92.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,3,3,70.0,71.0,6.9,10.61,,,92.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,3,3,120.0,121.0,6.9,11.11,,,88.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,4,1,20.0,21.0,11.3,11.51,,,90.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,4,1,70.0,71.0,11.3,12.01,,,92.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,4,1,120.0,121.0,11.3,12.51,,,89.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,4,2,20.0,21.0,11.3,13.01,,,90.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,4,2,70.0,71.0,11.3,13.51,,,90.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,4,2,120.0,121.0,11.3,14.01,,,93.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,4,3,20.0,21.0,11.3,14.51,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,4,3,70.0,71.0,11.3,15.01,,,92.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,4,3,120.0,121.0,11.3,15.51,,,87.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,5,1,20.0,21.0,15.7,15.9,,,89.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,5,1,70.0,71.0,15.7,16.4,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,5,1,120.0,121.0,15.7,16.9,,,89.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,5,2,20.0,21.0,15.7,17.4,,,90.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,5,2,70.0,71.0,15.7,17.9,,,94.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,5,2,120.0,121.0,15.7,18.4,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,5,3,20.0,21.0,15.7,18.9,,,88.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,5,3,70.0,71.0,15.7,19.4,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,5,3,120.0,121.0,15.7,19.9,,,90.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,6,1,20.0,21.0,20.1,20.3,,,90.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,6,1,70.0,71.0,20.1,20.8,,,92.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,6,1,120.0,121.0,20.1,21.3,,,93.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,6,2,20.0,21.0,20.1,21.8,,,94.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,6,2,70.0,71.0,20.1,22.3,,,94.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,6,2,120.0,121.0,20.1,22.8,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,6,3,20.0,21.0,20.1,23.3,,,92.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,6,3,70.0,71.0,20.1,23.8,,,93.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,6,3,120.0,121.0,20.1,24.3,,,95.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,7,1,20.0,21.0,24.5,24.7,,,94.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,7,1,70.0,71.0,24.5,25.2,,,95.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,7,1,120.0,121.0,24.5,25.7,,,96.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,7,2,20.0,21.0,24.5,26.2,,,94.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,7,2,70.0,71.0,24.5,26.7,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,7,2,120.0,121.0,24.5,27.2,,,91.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,7,3,20.0,21.0,24.5,27.7,,,94.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,7,3,70.0,71.0,24.5,28.2,,,94.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
72,516,,7,3,120.0,121.0,24.5,28.7,,,95.0,CARBONATE BOMB (CaCO3 only),DSDP SHIPBOARD
